"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC106582304",388.072204272824,-0.292281150601219,0.30056040264335,-0.972453949458023,0.330824763864169,0.728481595549781
"apom",1.40975022529828,2.57896524069679,3.92693054920697,0.656738184793619,0.511349277226335,NA
"LOC106584545",3.87911627782803,-0.147830847364649,2.05220615351028,-0.0720350862956849,0.942573985542986,NA
"tnf-alpha-2",1.29832989034367,-2.46006435235391,3.76461455948705,-0.653470445242368,0.513453036845162,NA
"LOC106582320",3.79652736840047,0.0864864109180728,1.95629384333089,0.0442093150846994,0.964737556950771,NA
"LOC106582335",33.5041626593786,-0.507927614975329,0.763183958489834,-0.665537593295856,0.505706706971046,0.841610463607275
"mgat1a",93.5480085848121,0.57704767590941,0.457843774517577,1.26035933658252,0.207539763671636,0.611129326561817
"rnf183",82.2346559762027,0.313731546229891,0.734531752124286,0.427117745859959,0.669293568132593,0.913641256249625
"dhx16",257.698898770103,0.0309581515330774,0.259649018295477,0.119230766733912,0.905092532173722,0.980611579147275
"ppt2a",44.4749256263976,0.152316954895141,0.78497205274527,0.194041245624536,0.846143586281089,0.965780611939508
"LOC106582353",78.5540606731792,0.559619585785764,0.597608675393646,0.936431495772951,0.349051068019458,0.742506242445442
"tektl1",6.29069958854359,3.33260051768529,2.10219282134797,1.58529725905369,0.112898811519843,0.465577209437456
"LOC106584559",194.767496450774,0.824457828414422,0.683234836696317,1.20669758644183,0.227548628927261,0.634727090338457
"LOC106582366",17.6787831086929,0.352040762218616,0.880246824029681,0.399934146432939,0.689205021222914,0.919092137107906
"fli1",286.531280915245,-0.505279094334773,0.295845352573379,-1.70791628105582,0.0876518777543748,0.413357842168167
"LOC100194710",206.969860016365,-0.258718760861881,0.391019152030392,-0.661652401214791,0.508194016359835,0.842707383844494
"LOC106582385",116.077425533604,0.109283415849653,0.584491492145268,0.186971781998996,0.851682757474069,0.966782705999106
"LOC106581681",1.03991134169472,3.09965745257994,5.37534912092179,0.576643001756952,0.564180643828351,NA
"LOC106582397",237.459854869451,-0.256682591685652,0.31478462153668,-0.815422908630693,0.414830275664613,0.788758421038699
"LOC106582421",2.09522726615325,-6.74427744407045,3.00643226787718,-2.24328268297644,0.0248785913469192,NA
"LOC106582443",7.96993718370128,-0.032541361977515,1.17046720762898,-0.0278020279127975,0.977820048548605,0.995203423463074
"prs6b",410.205031870874,-0.51294727958614,0.267239687018382,-1.91942778151382,0.0549302178270665,0.325726672832673
"LOC106582539",657.979807578909,-0.0120682619690911,0.284696352483446,-0.0423899423502197,0.966187845985794,0.993424373866565
"LOC123729272",0.971374503185176,1.39316871585122,3.97350169664002,0.350614853651447,0.725877311529535,NA
"LOC106582531",15.2963803212434,2.9292906919481,1.26334228659913,2.31868332360951,0.0204122134042923,0.186827665932647
"LOC106582523",589.107531258505,1.53719435544129,0.675815252515873,2.27457777805213,0.0229312704246171,0.198129236886099
"LOC123729277",0.0789227503486872,-3.10358776621267,8.81192987832915,-0.352202957702285,0.724686058964007,NA
"LOC106567746",9.08110609153657,0.624509128131961,1.28910732824887,0.484450840086604,0.628065944882625,0.898831032916537
"LOC106582499",230.915487506725,1.23747087629018,0.567906622767407,2.17900412969298,0.0293313614325787,0.228013011458362
"LOC106582469",119.972080213208,0.380226375281474,0.442058761363868,0.860126319198775,0.389719414533574,0.77042846690115
"LOC106582493",30.5023043181863,-1.0013008049551,0.687002493542014,-1.45749224255744,0.144980551166706,0.523570564996292
"LOC106582591",1.10988072839191,-4.1858800018478,4.5606648680055,-0.917822318235455,0.358711895886402,NA
"LOC106582510",14.0062170997892,1.1597605267367,0.837593888091017,1.38463346405254,0.166164573556536,0.556193375470284
"LOC106582465",72.6683043350774,-0.963418924196721,0.650070354046593,-1.4820225506356,0.138334294761746,0.512589076276812
"LOC106582554",4.43832917863885,-0.460515117179116,1.67633416068718,-0.274715583550679,0.783534757702523,NA
"si:dkey-24p1.1",29.6267821920682,-1.03723912336501,0.755580642434193,-1.37277090638985,0.169823577984483,0.561187129363726
"LOC106582593",37.2271442666591,-1.19545996335027,0.658723445610102,-1.81481313792171,0.0695526307148537,0.367574983402306
"LOC106600191",3.03284757506598,3.39872990081384,2.37642620699427,1.4301853307335,0.152663834514435,NA
"LOC123729282",0,NA,NA,NA,NA,NA
"LOC106584570",2.50020356456155,-0.334031411798063,2.50478569574228,-0.133357281769,0.893910827792944,NA
"LOC106582601",162.574344568341,0.407428598243836,0.395464617610834,1.03025297359162,0.302891268280174,0.704092077470468
"LOC106582613",113.96144814927,-0.735189585256487,0.353953174890097,-2.07708148255702,0.037794039353303,0.266107031018576
"LOC106582624",1.881558419714,0.29128114328563,2.85340238667832,0.102082042352503,0.918691554671449,NA
"LOC106582635",202.653387736451,-0.176537472741109,0.357665971912323,-0.493581963632774,0.621601441251704,0.896223450035366
"LOC106581689",6.96891720647156,-3.30592259378004,1.51644834114509,-2.18004300184976,0.0292542741539852,0.228013011458362
"LOC123729284",0.439858782890525,0.531287233186785,6.97583103437565,0.0761611384462577,0.939290899880767,NA
"LOC106582649",0.541450805985065,-1.49634438915077,6.45651142405226,-0.231757413698128,0.816726435459128,NA
"LOC106584585",91.3660855284375,-0.0337676455351648,0.327775547253987,-0.10302063658519,0.91794659246971,0.983130502209199
"LOC123737056",1.29954028203564,-1.85027580318946,3.43511310754711,-0.538636063867682,0.59013799808224,NA
"LOC106581694",0.790631243396915,2.23042441482511,4.96489149184889,0.449239307341743,0.653259034839593,NA
"LOC106582670",0.295490279512404,1.80061527607257,8.8050656718143,0.204497654326018,0.837964624842692,NA
"LOC106582654",0.595698045951585,0.57576268149134,7.4611970749174,0.0771676013527245,0.938490215143621,NA
"LOC106582677",331.194215956965,-2.38658254982918,0.601296567350049,-3.96906065894738,7.21565134972148e-05,0.0037049689062263
"LOC106582686",680.208793081946,0.288619449944365,0.189579298452364,1.52242070890924,0.127903699135067,0.494193830165481
