"","value.var"
"LOC123726088",-0.0242155575336147
"LOC106602938",0.0242028498543429
"psenen",0.0241815882889286
"LOC123725218",0.0241546082233225
"LOC106574334",0.0241329956047298
"LOC106613694",0.0241137924244635
"msmb",0.0240844502453893
"hoxc9ab",0.0240829669614301
"hoxa9b",0.0240533783669525
"LOC106562114",0.0240515087363384
"LOC106599588",0.024051051001103
"LOC106608782",-0.0240481860799033
"LOC106609195",0.0240428402778782
"LOC106573482",0.0240329397158368
"LOC106603724",-0.024002890878164
"LOC106574336",0.0239973466499589
"LOC106607825",0.0239340798917468
"ndufb4",0.0238904906855957
"LOC106602906",0.0238770812390638
"LOC106561364",0.0238672526936355
"LOC106587275",0.0238212437180567
"LOC123729739",0.0238090261856917
"LOC106587992",0.0236920843076412
"LOC106569870",-0.0236760698125927
"LOC106587847",0.0236424101847175
"LOC106587688",-0.0236223575679905
"topaz1",-0.0236219695802519
"LOC106603063",0.0236037736806539
"LOC106576381",0.0235802767700785
"hadh",0.0235555821129932
"LOC106600850",0.0235300227435359
"LOC123727405",0.0235211774678449
"uqcc6",0.0235140830331645
"LOC106564359",0.0234841402504112
"cox7b",0.0234779312746713
"LOC123743586",0.0234750499377659
"LOC123743345",-0.0234553672774225
"LOC106562158",-0.0234499286012395
"LOC100136576",0.0234310789381333
"phb2",0.0234280418532539
"LOC106570329",0.0234257797382323
"LOC106569170",0.0234020678957809
"LOC123727427",0.023391874796781
"ndufa3",0.0233887810880677
"apmap",0.0233724755714417
"LOC106601077",0.0233723793199574
"LOC106564349",-0.0233609980495144
"LOC106610773",-0.0233418133160225
"LOC106565463",0.0233351538293386
"psa4",0.0232712918518059
"LOC123742627",0.0232622757678201
"LOC106577994",0.0232126197196816
"LOC106565855",0.0231732251544532
"ifm5",0.0231650725608469
"LOC106585535",0.0231085776355483
"tyrp-1b",0.0230986076563887
"LOC106588914",0.0230966104061582
"manf",-0.0230895448391194
"LOC106607607",0.0230735154122001
"kgd4",0.0230728296040767
"cd276",0.0230625356683282
"LOC106569998",0.0230572297666101
"f5",0.0230335330003175
"LOC123739890",0.0229964093230344
"LOC106588035",-0.0229388017512807
"etfa",0.0229168684564866
"LOC106596505",-0.0228726111926992
"LOC106574458",0.0228688952158833
"LOC106575680",0.0228687427214695
"LOC106605162",0.0228498219391847
"LOC106563592",0.0228156598238781
"LOC123729750",0.0227851095941993
"fadsd6",-0.0227813642816623
"LOC106584182",0.0227811552932267
"LOC106601071",0.0227525108808388
"LOC123727583",0.0227405659710995
"LOC106582666",0.0227306076074543
"fabp2",0.0226330710889389
"LOC106586207",-0.0226134381838166
"LOC106601076",0.0225888219102373
"LOC106600447",0.0225879928680466
"atp5pf",0.0225836014321025
"LOC106582249",0.0225725648597291
"ppdpfa",0.0225521732991956
"gdf-8",0.0225465093024843
"LOC106610200",-0.0225460107505763
"coq9",0.0224858353727648
"mmp9",0.0224626984244749
"alas2",0.0224405518932048
"LOC106594672",-0.022433819404493
"LOC123743896",0.0223862560631509
"LOC106572114",0.0223441787332886
"LOC106603058",0.0223400765675796
"LOC106576152",-0.0222825469416087
"reep1",0.0222611078062814
"LOC106573721",0.0222519849427012
"LOC123731734",0.0222516280715485
"LOC106569072",0.0222438394647755
"LOC106606596",-0.0222283838105649
"LOC106561046",0.022206695685831
"ckba",0.0221995341609
"jun",0.022190699637752
"LOC123726207",-0.0221373825782635
"LOC100196661",0.0221314861067264
"LOC106573873",0.0220926376998897
"plin1",0.0220776295081701
"LOC123739521",0.0219606727795669
"LOC106584496",0.0219165984273337
"LOC123726203",-0.021903394100674
"ppdpf",0.0218996691182521
"mat2aa",-0.0218658578603266
"c1qb",0.0218649329921047
"LOC106583559",0.0218495419837686
"LOC106565061",-0.0218443464512749
"si:ch73-206d17.1",0.0218391457419659
"adamts1",0.0218389062502848
"LOC106600492",0.0218207951700446
"LOC106566851",0.021803636817681
"si:ch211-194m7.8",0.0217884438321961
"LOC100196247",0.0217837035029771
"LOC123723718",0.0217363473845656
"LOC106612309",0.0217270997690806
"c7a",0.0217063601426571
"LOC123739523",0.0216996636991746
"LOC123732718",0.0216763893068556
"LOC106569572",-0.0216762183482715
"mrps22",0.021675738937894
"LOC106574348",0.0216598838879885
"LOC106606408",0.0216372248713258
"thy1",0.0216359633412354
"LOC106586664",0.0216358838873682
"LOC106613447",-0.0216357964372001
"spp1",-0.0216083510003911
"LOC106599708",0.0215851485382505
"LOC106602933",0.0215403714309984
"LOC106611749",0.0215341347070447
"LOC106586419",0.0215197951638712
"LOC106603201",-0.0214813615289296
"LOC106565880",-0.0214763165340131
"selenop",0.0214751031653676
"LOC106591377",0.0214560139615036
"LOC100136584",0.0214339209881693
"LOC106579029",-0.0214321879104024
