"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"med6",140.948894630723,0.362815537853721,0.301039367088706,1.20520960883767,0.228122393875004,0.41529270759872
"LOC106600624",17.9812974705515,-0.955919064579629,0.995631379928471,-0.960113435404482,0.336998127286983,0.534519889232494
"LOC123730543",0.0610714301299506,0,7.7890708435463,0,1,NA
"map3k9",4.50599031110135,-1.97630664431837,1.5141354804988,-1.30523765526406,0.191811935781435,0.369174310864848
"LOC106600501",14.8000414817668,-1.37246342013126,1.00953247418878,-1.35950398349901,0.173986941056067,0.346414221332911
"LOC123726695",0.251528908021869,-2.24546226810474,7.78218067099646,-0.288538953673151,0.772934217050545,NA
"actn1",714.006392007466,1.37411280951659,0.282656014681925,4.86143134460765,1.16540000035357e-06,1.86994767233804e-05
"dcaf5",206.81305302756,-0.0375070584781584,0.272365708657385,-0.137708445982601,0.89047084407233,0.943109400978256
"pacs2",65.4458866341533,0.404029588023712,0.566901167476146,0.712698458220608,0.476032370744374,0.662641470335538
"srsf5a",1302.95725214439,-0.960426514135323,0.124882489239634,-7.69064197857542,1.46398568862346e-14,9.6969476697996e-13
"LOC106602928",102.479197987351,-0.451730226983039,0.410112750300568,-1.10147813412768,0.270688615947096,0.46499887919909
"synj2bp",313.630021699846,-0.743834134625973,0.361119869968455,-2.05979841178761,0.0394178164823717,0.121304768373612
"LOC106602745",497.675145751266,-0.126405695605772,0.245057861304394,-0.515819794284253,0.605980276269933,0.763627453072666
"gmfb",1150.11818950168,-0.405471747250368,0.297613393506213,-1.3624109535981,0.173068228819619,0.345106239346191
"cnih1",510.006976191774,-0.822156993678714,0.333441596265551,-2.46567015899226,0.0136757202169076,0.0545214451101922
"LOC123730795",0.38878947436214,-4.77194384783428,6.68055170702039,-0.714303856494305,0.475039308054103,NA
"cdkn3",29.3338725593727,0.0528554662197042,0.66141815528926,0.0799123304932397,0.936306982879646,0.967362568923182
"si:ch211-67f24.7",4.12176588855835,2.20100753003269,2.46024042078214,0.894631074036644,0.370984335066673,0.567672150872577
"sos2",427.898324129537,-0.0587865375442789,0.264685684330889,-0.222099422161376,0.824236487675731,0.904746704490886
"l2hgdh",249.705605174167,-2.02043693970145,0.439425478363026,-4.59790576374429,4.2675893020419e-06,5.98722415365082e-05
"dmac2l",182.420728189394,-1.17864797502494,0.398338016660798,-2.9589141024132,0.00308725142142544,0.0169628651641321
"cdkl1",21.2766678046452,0.921713746147148,0.957239687272168,0.962887099649768,0.335604184151484,0.533302426234655
"map4k5",484.009888708014,0.360699862222972,0.273595713570164,1.31836810422277,0.187380452702161,0.363448711012431
"atl1",2.04835021997327,3.53426476802442,3.10165651369834,1.13947651921336,0.254504456454826,0.446820522656406
"sav1",29.9758641194091,-1.15474680564001,0.768686893152421,-1.5022329844917,0.133036949076293,0.287713088732042
"nin",425.591045304981,-0.167843778825546,0.286051339580683,-0.586761030630323,0.557364212448349,0.726950698988733
"LOC106603106",27.4172648313091,-0.650346464082021,0.655944669040302,-0.991465431121695,0.321458364151636,0.519246743151974
"pygl",5.47811481814369,-1.6779000397787,1.48341401531058,-1.13110704257934,0.258010040471167,0.450555669528506
"trim9",115.358458305077,0.356100840182678,0.349905556994055,1.01770558673559,0.308817891483408,0.506573396048163
"LOC106603387",122.617562394538,0.0661143975954874,0.371983443458379,0.177734785668989,0.858931265156131,0.925292008972791
"LOC106603467",322.469124941308,0.70920924860749,0.363597952781882,1.95053146801664,0.0511128064988293,0.146287467121335
"LOC106603281",15.2243258547743,0.547626025949481,0.927519155902346,0.590420178887537,0.554908985411209,0.725000652678558
"xdh",7.36929240421527,-0.144011235985121,1.35513078631935,-0.106271097549387,0.91536726252301,0.95658652631985
"LOC106605409",30.0971279658575,-0.354719860451953,0.703514875424643,-0.50421088855846,0.614113189636162,0.76941025426873
"LOC106605188",5.35394125232927,-0.0632817662423816,1.33929983439404,-0.0472498873047447,0.962314067574363,0.981216846730207
"LOC100510784",0.523264040048078,-1.80802441054647,7.35659274789429,-0.245769267445719,0.805860848507844,NA
"LOC106605244",11.1885616058265,-1.12268949675107,0.883971907399389,-1.27005110383426,0.20406642716221,0.385710937667623
"LOC106605304",1.65098948409835,1.94723328968385,2.58905028644811,0.752103309802934,0.45198893368946,0.642075975599459
"alkal2b",75.7801636711914,1.49843569188204,0.473516801407614,3.16448262749636,0.00155358936602796,0.00968202357136203
"LOC123731537",60.2704952207075,0.999951643577903,0.442833293166014,2.25807693100218,0.0239408635953934,0.083825840765639
"sh3yl1",103.471946853409,1.81270127095375,0.508574606396247,3.56427798037053,0.000364859128500973,0.00288247880602702
"si:dkey-190l8.2",50.5668040083884,-0.593694945334832,0.573379684488746,-1.03543073010025,0.300467800618715,0.497811573182213
"LOC106603790",15.2689514124698,-3.20635148882887,0.952797435959259,-3.36519743632682,0.000764889050525072,0.00537566392379341
"ptk2ba",302.242891586387,0.66429879439841,0.303745302782948,2.18702573607569,0.0287406452778488,0.096024582342636
"chrna2a",2.53897131263359,0.469005763897534,2.69917728828216,0.173758784179762,0.862055037031782,0.927021572984709
"LOC106604359",1088.98800525868,0.160922371618925,0.18367728813779,0.87611469687099,0.380967683810017,0.577242596097723
"plaat1l",16.1639093119194,0.00307754687312923,0.949467453930729,0.00324134003792168,0.997413789356009,0.998951274558716
"LOC106604468",156.487525059436,-0.520329667203583,0.306121728636598,-1.69974757924249,0.0891784155839195,0.217791074467197
"LOC106604723",5.08929593148851,-1.80941218590176,1.60122466393881,-1.13001768374641,0.258468773134745,0.450952092745507
"gckr",0.900484972130881,-0.587507016073379,3.80761563239987,-0.154297878986037,0.877374869614639,NA
"LOC106606550",4.57461074250775,1.89144660690694,1.66349087851605,1.13703455265967,0.255523841519354,0.447898278156249
"LOC123732752",1.34273612095778,5.42511549905169,2.94228423484894,1.84384480424959,0.0652057610049541,NA
"cssa01h8orf74",1.06939479045749,6.04099980784054,3.79488960677971,1.59187761273689,0.111412206707195,NA
"LOC106606698",1.09996965309903,-1.97695278864694,3.45435338003742,-0.572307627839026,0.56711358297247,NA
"LOC106606422",5.97333519611064,3.03979436520385,2.18764184842511,1.38953017715958,0.164671591100734,0.333472007586582
"LOC123726696",0,NA,NA,NA,NA,NA
"LOC106606833",62.5023231892727,3.31257680551391,1.36002626807422,2.43567119494279,0.0148641890704741,0.0581756061034414
"LOC106609151",0.0304924410994545,-0.991567836836276,7.79021802287975,-0.127283708097008,0.8987158544775,NA
"LOC106606854",166.41595095831,-0.44072638084035,0.374666668561099,-1.1763159571492,0.239468641536914,0.428804471030566
"LOC106606907",367.899508362778,0.138236956396713,0.244893364626916,0.564478162188308,0.572428757992122,0.738681149554552
"LOC106607016",304.778693154687,0.0921402351887707,0.241229306615659,0.381961198999648,0.702490145192332,0.83015837994738
"LOC106607199",6.77376938687874,-2.32943631049937,1.68886417369155,-1.37929168419011,0.167804839445233,0.337872410051012
"LOC106609265",0,NA,NA,NA,NA,NA
"khk",18.3643075402737,1.07347746984021,0.601735008561623,1.78397044307964,0.0744284680835012,0.191256453322216
"LOC106607246",23.7390552687063,-1.79128801600171,0.61825885778243,-2.89731071937521,0.00376376779259357,0.0199116714754323
"LOC106607310",513.265662658926,0.341196339947326,0.25762494765274,1.32439169054091,0.185372992836411,0.360770678186507
